County,2011_count,2012_count,2013_count,2014_count,2011_weight,2012_weight,2013_weight,2014_weight,total_heat,total_heat_norm,Hour,latitude,length_of_encounter_seconds,longitude,Autumn,Spring,Summer,Winter,Elongated-Symmetric,Light-Only,Other,Rounded,Tapered,Unknown
"Reno County, Kansas",1.0,0.0,1.0,0.0,0.0002067969137,0.0002045846396,0.0002027856788,0.0002001281755,7832.711971711331,0.013452601875314489,12.5,37.982083349999996,420.0,-97.76875000000001,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"Rensselaer County, New York",4.0,2.0,2.0,0.0,0.0005122307139,0.0005080345953,0.0005048992826,0.0005016195236,11795.966585188198,0.020259450721303515,11.75,42.6282121125,1854.5,-73.592697225,5.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0
"Renville County, Minnesota",0.0,0.0,2.0,0.0,4.951583896e-05,4.869818624e-05,4.768765733e-05,4.691471162e-05,41939.573297969764,0.07203078377397414,22.0,44.636527799999996,1050.0,-94.71791669999999,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"Reynolds County, Missouri",3.0,0.0,0.0,0.0,2.107159414e-05,2.086473359e-05,2.042445686e-05,2.010675379e-05,85423.05760260813,0.14671321874853377,19.0,37.4536111,1240.0,-90.79472219999998,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
"Rhea County, Tennessee",1.0,0.0,1.0,0.0,0.0001029731734,0.0001031351302,0.0001029419209,0.0001024910358,15540.975777277723,0.02669146531120886,14.0,35.6919444,150.0,-84.8608333,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"Rice County, Kansas",0.0,0.0,1.0,0.0,3.240820808e-05,3.183242037e-05,3.15765774e-05,3.132569407e-05,31669.043396704543,0.0543912547948373,4.0,38.345,2700.0,-98.2013889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Rice County, Minnesota",3.0,1.0,0.0,0.0,0.0002069156722,0.0002053270775,0.000204557866,0.0002041997932,12595.418659516763,0.02163250139815443,12.5,44.376666650000004,110.0,-93.215,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
"Rich County, Utah",0.0,0.0,1.0,0.0,7.363021623e-06,7.191769047e-06,7.161534843e-06,7.141039277e-06,139634.87184279275,0.23982144953062,0.0,41.591051,3600.0,-111.384926,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Richland County, Illinois",0.0,2.0,0.0,0.0,5.196483002e-05,5.140983687e-05,5.065923542e-05,5.032971809e-05,31122.448492608884,0.05345248369506609,3.0,38.7308333,40500.0,-88.0852778,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"Richland County, Montana",0.0,0.0,1.0,0.0,3.255906336e-05,3.434969886e-05,3.529817041e-05,3.622671531e-05,28330.08023885281,0.04865662007302608,22.0,47.7166667,5.0,-104.1558333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Richland County, Ohio",0.0,0.0,7.0,1.0,0.0003952536769,0.0003907612821,0.0003870773189,0.0003832818525,21997.811300534966,0.03778101360335546,12.875,40.80447915,267.25,-82.5704514,3.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0
"Richland County, South Carolina",5.0,8.0,6.0,2.0,0.00124931604,0.001252358794,0.001255585099,0.001257724575,14675.579023666272,0.025205155329101742,16.19047619047619,34.035674642857145,425.3333333333333,-81.03755291428571,10.0,1.0,4.0,6.0,2.0,7.0,6.0,6.0,0.0,0.0
"Richmond City, Virginia",3.0,5.0,16.0,1.0,0.0006624504777,0.000671680002,0.0006767856127,0.0006818828547,34513.35683587194,0.059276333736067104,10.64,37.553095655999996,821.48,-77.459575296,6.0,7.0,6.0,6.0,0.0,9.0,2.0,11.0,3.0,0.0
"Richmond County, Georgia",1.0,6.0,3.0,4.0,0.0006437604712,0.0006428364516,0.0006371487484,0.0006323793986,22595.382436794705,0.0388073358551266,17.357142857142858,33.44841267142858,346.42857142857144,-81.99242062857142,2.0,6.0,1.0,5.0,3.0,3.0,0.0,4.0,3.0,1.0
"Richmond County, New York",5.0,6.0,4.0,0.0,0.001511829907,0.001499577846,0.001493077165,0.001482675166,7864.282056086913,0.013506823169013102,13.8,40.579532,267.26666666666665,-74.150201,6.0,2.0,6.0,1.0,1.0,6.0,4.0,2.0,1.0,1.0
"Richmond County, North Carolina",0.0,0.0,1.0,0.0,0.000149735101,0.0001477196372,0.00014599341,0.0001437978481,6849.624239888635,0.011764158854240757,7.0,34.8847222,120.0,-79.6944444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"Riley County, Kansas",1.0,2.0,1.0,0.0,0.0002356680469,0.0002469386468,0.0002434320569,0.0002402725661,13133.218594217571,0.02255616722886918,16.25,39.1321591,252.25,-96.77787227500001,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
"Rio Arriba County, New Mexico",0.0,2.0,3.0,0.0,0.0001291706374,0.0001280784922,0.0001267873318,0.0001248378076,36154.00940243569,0.06209413756613348,8.6,36.304760279999996,1704.0,-106.48414416,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0
"Rio Blanco County, Colorado",0.0,0.0,2.0,0.0,2.165575714e-05,2.153388357e-05,2.118080102e-05,2.071938145e-05,94425.13520199247,0.16217419400621907,21.0,40.140539000000004,7500.0,-108.46353049999999,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"Ripley County, Indiana",1.0,1.0,0.0,0.0,9.194147968e-05,9.064433057e-05,8.95460848e-05,8.903521914e-05,15351.59384598989,0.02636620380112211,12.0,39.3,60.0,-85.2222222,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
"Ritchie County, West Virginia",0.0,1.0,0.0,0.0,3.310150043e-05,3.266089177e-05,3.211139816e-05,3.165871218e-05,24494.126052455915,0.042068408395140436,22.0,39.285,20.0,-80.9686111,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Riverside County, California",49.0,39.0,40.0,22.0,0.00717066509,0.007205164793,0.007236710388,0.007276640481,18492.698379821948,0.03176101838067005,15.333333333333334,33.76018303066667,699.65,-116.94245863399999,30.0,34.0,37.0,49.0,6.0,54.0,18.0,44.0,17.0,11.0
"Roane County, Tennessee",0.0,1.0,0.0,0.0,0.0001732845734,0.0001708403622,0.0001682343587,0.0001660440862,4682.7341601128965,0.008042547532891154,1.0,35.8808333,1800.0,-84.5086111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Roane County, West Virginia",1.0,0.0,0.0,0.0,4.7506575e-05,4.677358345e-05,4.622560294e-05,4.585282369e-05,12629.830712906582,0.021691603744268678,21.0,38.8019444,60.0,-81.3511111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Roanoke City, Virginia",1.0,2.0,4.0,2.0,0.0003106399122,0.0003123050404,0.0003128195129,0.0003123678452,29445.68065574887,0.05057265226144812,12.666666666666666,37.2708333,1858.888888888889,-79.9416667,3.0,0.0,4.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0
"Roanoke County, Virginia",0.0,1.0,0.0,0.0,0.0002979070845,0.0002955030031,0.0002952938479,0.0002933638212,2707.248290567373,0.004649670964815455,9.0,37.280971,600.0,-79.896982,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Robertson County, Tennessee",1.0,0.0,0.0,0.0,0.0002143268391,0.0002128470487,0.000213333357,0.0002137787763,2799.4627388688996,0.004808048326913346,23.0,36.5091667,5.0,-86.885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Robeson County, North Carolina",0.0,1.0,0.0,0.0,0.0004338950968,0.0004316399728,0.0004276540753,0.0004239100619,1853.3964656018532,0.0031831892783629637,5.0,34.6180556,180.0,-79.0088889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Rock County, Wisconsin",5.0,5.0,4.0,1.0,0.0005131230069,0.0005100356724,0.00050741832,0.0005055591907,24539.19380583163,0.04214581179587417,12.066666666666666,42.70142815333333,529.0,-89.03320219333334,3.0,3.0,7.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0
"Rock Island County, Illinois",4.0,1.0,0.0,0.0,0.0004732907931,0.0004705462644,0.0004672561288,0.00046193696,6771.029907347167,0.011629173900222915,13.2,41.504333339999995,180.0,-90.48666668,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
"Rockbridge County, Virginia",0.0,0.0,0.0,1.0,7.204142124e-05,7.130589621e-05,7.065963321e-05,7.047417205e-05,21284.39336521443,0.03655572567125253,5.0,37.63,120.0,-79.5433333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Rockdale County, Georgia",1.0,3.0,0.0,2.0,0.0002741361438,0.0002722070246,0.0002736763293,0.0002738414199,21960.757832191033,0.03771737465435149,18.0,33.6675,771.3333333333334,-84.0177778,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0
"Rockingham County, New Hampshire",13.0,21.0,15.0,5.0,0.0009506931951,0.0009500559521,0.0009476644179,0.0009467799109,49637.68416863195,0.08525220964908171,17.40740740740741,42.95055371851851,486.26851851851853,-71.01593301851852,21.0,6.0,18.0,9.0,4.0,14.0,3.0,18.0,10.0,5.0
"Rockingham County, North Carolina",0.0,1.0,1.0,1.0,0.0002994124277,0.0002953532409,0.0002908159107,0.0002883748329,11348.785921620774,0.01949142255238348,14.333333333333334,36.3649074,790.0,-79.76305553333333,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
"Rockingham County, Virginia",2.0,1.0,0.0,0.0,0.0002466997406,0.0002457915326,0.0002450017083,0.0002446677769,8119.003376741251,0.013944304405179181,14.333333333333334,38.405,90.0,-78.89351853333334,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
"Rockland County, New York",1.0,5.0,0.0,1.0,0.001012502135,0.001010722364,0.001010412501,0.00100885323,6036.993577523886,0.010368474088613203,18.571428571428573,41.12346614285714,1676.2142857142858,-74.0440275,4.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
"Rockwall County, Texas",3.0,1.0,0.0,0.0,0.0002601290704,0.0002635494984,0.0002679483673,0.0002735272519,9955.124758864591,0.01709782390617275,17.5,32.95308555,348.0,-96.39589825,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
"Rogers County, Oklahoma",1.0,0.0,3.0,1.0,0.0002810465995,0.0002807275343,0.0002807872302,0.0002807593999,18161.77666759511,0.031192663759363533,13.0,36.28238888,2412.0,-95.63888890000001,1.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0
"Rolette County, North Dakota",0.0,1.0,0.0,0.0,4.555508539e-05,4.589412919e-05,4.645662019e-05,4.628637557e-05,17431.42345479592,0.029938289663184722,6.0,48.8391667,300.0,-99.7444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Roosevelt County, Montana",3.0,0.0,0.0,1.0,3.369208281e-05,3.459186743e-05,3.509247011e-05,3.545386196e-05,95733.52205753827,0.16442133491094288,22.25,48.096180600000004,3855.0,-105.52944445,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
"Roosevelt County, New Mexico",0.0,0.0,1.0,0.0,6.557390225e-05,6.474185357e-05,6.33588551e-05,6.172459247e-05,15783.113479902511,0.02710733431343682,9.0,34.1861111,8.0,-103.3338889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Roscommon County, Michigan",0.0,1.0,0.0,0.0,7.807563251e-05,7.706377245e-05,7.602366395e-05,7.547886873e-05,10381.012693338502,0.017829282032894314,22.0,44.3147222,600.0,-84.7647222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Rosebud County, Montana",1.0,0.0,0.0,1.0,2.992712014e-05,2.978036044e-05,2.942463587e-05,2.928360189e-05,71271.91184855132,0.1224087721409713,11.0,45.6230556,600.0,-106.6661111,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
"Ross County, Ohio",0.0,2.0,1.0,2.0,0.0002490107151,0.000246441564,0.00024457132,0.0002422078412,22967.25465838868,0.03944602255312598,19.8,39.3832778,1108.0,-82.90283332,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0
"Routt County, Colorado",0.0,0.0,2.0,0.0,7.463163852e-05,7.415456326e-05,7.468186511e-05,7.56108193e-05,26780.26314760847,0.04599482523320985,10.5,40.485,1590.0,-106.8311111,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
"Rowan County, Kentucky",0.0,1.0,0.0,0.0,7.56138027e-05,7.582425177e-05,7.661544787e-05,7.618574679e-05,10550.714070040074,0.018120742393840056,23.0,38.1838889,1800.0,-83.4327778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Rowan County, North Carolina",2.0,3.0,1.0,1.0,0.0004423108957,0.0004381689648,0.0004357365146,0.0004338032131,13943.116856239561,0.02394715912514218,21.142857142857142,35.639206328571426,739.4285714285714,-80.48011901428572,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0
"Runnels County, Texas",2.0,0.0,0.0,0.0,3.370171187e-05,3.293173819e-05,3.226646454e-05,3.23404568e-05,35606.49989023836,0.061153795636398375,21.5,31.962493950000002,456.0,-99.9318787,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"Rusk County, Wisconsin",3.0,0.0,0.0,0.0,4.690957324e-05,4.55818592e-05,4.546609416e-05,4.508311202e-05,38371.698475933525,0.06590299563429033,21.666666666666668,45.76916666666667,240.0,-91.0890741,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
"Russell County, Kentucky",3.0,4.0,0.0,0.0,5.681145716e-05,5.619903885e-05,5.616883867e-05,5.588106714e-05,88624.2254912334,0.15221119151929913,16.0,37.03221622857143,377.14285714285717,-85.0829988,4.0,1.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0
"Russell County, Virginia",0.0,1.0,0.0,0.0,9.206344778e-05,9.0580602e-05,8.96726696e-05,8.820895723e-05,8831.913040277654,0.01516871938574488,14.0,36.9052778,600.0,-82.3111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Rutherford County, North Carolina",0.0,1.0,1.0,0.0,0.0002163842484,0.0002141757893,0.0002115453467,0.0002091133811,8462.368322635848,0.014534030151733053,19.5,35.3938889,600.0,-82.0672222,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
"Rutherford County, Tennessee",8.0,10.0,6.0,2.0,0.0008639193112,0.0008743464117,0.0008897265567,0.0009074680656,24755.312420656017,0.04251699328366246,14.923076923076923,35.911151784615384,1277.6923076923076,-86.46330708076924,7.0,8.0,6.0,5.0,1.0,7.0,4.0,8.0,1.0,5.0
"Rutland County, Vermont",2.0,3.0,2.0,2.0,0.000196545174,0.00019374441,0.0001914215287,0.0001886233423,44845.77872218601,0.07702216155999003,18.555555555555557,43.71920515555556,674.6666666666666,-73.0882216888889,1.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0
"Sabine Parish, Louisiana",0.0,0.0,1.0,0.0,7.838376245e-05,7.750031315e-05,7.677684349e-05,7.575219492e-05,13024.760520797494,0.02236989160847698,1.0,31.4436111,1500.0,-93.4572222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Sac County, Iowa",0.0,1.0,0.0,0.0,3.280941893e-05,3.237729964e-05,3.174113764e-05,3.156760346e-05,24708.669620231492,0.042436884755897485,6.0,42.5813889,240.0,-94.8458333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Sacramento County, California",25.0,34.0,50.0,18.0,0.004601824321,0.004603917542,0.004611930335,0.004633717654,25835.891005878646,0.04437287583806904,16.598425196850393,38.58943671417323,575.5669291338583,-121.4253406448819,23.0,31.0,29.0,44.0,6.0,37.0,20.0,40.0,11.0,13.0
"Sagadahoc County, Maine",2.0,3.0,1.0,0.0,0.0001127274117,0.0001118914356,0.0001108281537,0.0001101975775,41117.48906557051,0.07061886259949689,18.666666666666668,43.93050926666667,560.0,-69.82726851666666,2.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0
"Saginaw County, Michigan",0.0,1.0,3.0,1.0,0.0006384035038,0.0006320695098,0.0006227782094,0.0006134067913,8528.167103247024,0.014647038877528178,15.6,43.39083592,795.8,-83.97046818,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0
"Salem County, New Jersey",2.0,2.0,1.0,0.0,0.0002114381209,0.0002084338452,0.0002050230651,0.0002020823007,18229.215854503385,0.03130848986602346,15.4,39.61461944,628.0,-75.3170439,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
"Saline County, Arkansas",2.0,1.0,4.0,0.0,0.0003516308229,0.0003551019611,0.0003587033369,0.0003608973805,16816.82042724694,0.028882715314116333,20.714285714285715,34.57125415714286,285.7142857142857,-92.5055368,0.0,0.0,7.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0
"Saline County, Illinois",1.0,2.0,1.0,1.0,7.994367025e-05,7.93866788e-05,7.849206748e-05,7.695860014e-05,59890.939456837215,0.10286206965878815,13.0,37.811444460000004,1404.0,-88.53650001999999,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
"Saline County, Kansas",1.0,2.0,1.0,0.0,0.0001790299128,0.0001778951148,0.0001764275596,0.000174397814,18013.507685788245,0.030938013315186634,13.25,38.8402778,438.75,-97.6111111,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0
"Saline County, Nebraska",0.0,1.0,1.0,0.0,4.598197374e-05,4.593555276e-05,4.525090001e-05,4.491660297e-05,39514.712189551894,0.06786610987656894,5.5,40.6441667,3690.0,-97.45,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Salt Lake County, Utah",15.0,45.0,32.0,12.0,0.003362500036,0.003390219685,0.003415865407,0.003424447214,27919.734202217456,0.04795185499524644,15.211538461538462,40.666696797115385,838.1634615384615,-111.91353554903846,28.0,25.0,19.0,32.0,3.0,41.0,15.0,24.0,15.0,6.0
"San Benito County, California",2.0,3.0,2.0,2.0,0.0001796686405,0.0001803486647,0.0001811396787,0.0001816676622,47541.392296590784,0.08165185002001876,14.777777777777779,36.899912666666665,350.22222222222223,-121.35984935555555,2.0,4.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0
"San Bernardino County, California",41.0,28.0,18.0,15.0,0.006614609312,0.006607097661,0.006591074129,0.006594955552,13251.99857726489,0.022760170622388966,15.431372549019608,34.2061188372549,440.40686274509807,-117.24649688235294,17.0,25.0,34.0,26.0,7.0,29.0,9.0,39.0,14.0,4.0
"San Diego County, California",62.0,55.0,65.0,30.0,0.01006928834,0.0101147914,0.0101576957,0.0102069328,18852.324338970695,0.03237867224946145,16.07547169811321,32.89325894858491,618.8632075471698,-117.11996535518867,46.0,61.0,50.0,55.0,7.0,81.0,27.0,67.0,16.0,14.0
"San Francisco County, California",14.0,10.0,13.0,2.0,0.002617981075,0.002641154081,0.002656926262,0.002672784498,12252.855155225188,0.021044152119272384,16.743589743589745,37.775,493.7435897435897,-122.41833329999999,9.0,9.0,5.0,16.0,2.0,16.0,5.0,9.0,5.0,2.0
"San Jacinto County, Texas",0.0,1.0,0.0,0.0,8.595541371e-05,8.584875573e-05,8.459345465e-05,8.49793099e-05,9318.713977824591,0.016004794965824964,16.0,30.4525,600.0,-94.7686111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"San Joaquin County, California",8.0,8.0,9.0,3.0,0.0022286589,0.00222920305,0.002221708745,0.002235553712,11088.602951071432,0.019044560988958435,14.0,37.94048866071429,546.8571428571429,-121.27619791785715,7.0,9.0,3.0,9.0,1.0,17.0,2.0,4.0,3.0,1.0
"San Juan County, New Mexico",4.0,2.0,4.0,1.0,0.0004163316904,0.000413458212,0.0004097138451,0.0004055406573,23096.11050188561,0.03966733113285322,11.727272727272727,36.68886367272727,1239.090909090909,-108.21378791818182,3.0,3.0,2.0,3.0,0.0,1.0,3.0,5.0,2.0,0.0
"San Juan County, Washington",2.0,2.0,2.0,0.0,5.085748806e-05,5.049851833e-05,5.034593805e-05,5.029515961e-05,95004.59456153837,0.16316940946863476,16.333333333333332,48.588611066666665,1001.6666666666666,-122.97861110000001,3.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0
"San Luis Obispo County, California",1.0,6.0,6.0,2.0,0.0008700112969,0.0008735912282,0.000872473049,0.0008741002793,16493.310633666493,0.028327090586496982,17.066666666666666,35.40031303333333,298.2066666666667,-120.74049351333333,2.0,4.0,4.0,5.0,3.0,5.0,0.0,5.0,2.0,0.0
"San Mateo County, California",4.0,8.0,9.0,0.0,0.002337756156,0.002355484396,0.002369227502,0.002378892875,7542.395214417032,0.012953985844530044,15.80952380952381,37.585096566666664,294.8095238095238,-122.36372850000001,6.0,5.0,3.0,7.0,2.0,10.0,2.0,3.0,2.0,2.0
"San Miguel County, Colorado",0.0,0.0,1.0,0.0,2.403092541e-05,2.41563142e-05,2.411756829e-05,2.431032201e-05,41463.55005511213,0.07121321877315606,2.0,38.0166667,15.0,-108.0527778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"San Miguel County, New Mexico",0.0,1.0,0.0,0.0,9.421072828e-05,9.26963905e-05,9.120118101e-05,8.951589622e-05,8630.325255221238,0.014822494447934747,15.0,35.5741667,10.0,-105.6744444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"San Patricio County, Texas",0.0,2.0,2.0,0.0,0.0002068899947,0.0002079463217,0.0002092889727,0.0002094118408,17250.458560157545,0.02962748432656944,15.75,27.92785035,105.5,-97.408055475,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
"Sanders County, Montana",0.0,4.0,2.0,0.0,3.659043003e-05,3.62456238e-05,3.579185111e-05,3.554182901e-05,144165.16129194183,0.24760217484765537,19.333333333333332,47.50712961666667,181.0,-114.97310183333333,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0
"Sandoval County, New Mexico",1.0,6.0,6.0,5.0,0.0004311443952,0.0004313786857,0.0004313725037,0.000430482457,43850.164690582445,0.075312204748478,13.777777777777779,35.27581952777777,1064.3055555555557,-106.62961617777779,6.0,5.0,2.0,5.0,1.0,3.0,2.0,7.0,2.0,3.0
"Sandusky County, Ohio",0.0,1.0,1.0,0.0,0.00019453591,0.00019267377,0.0001900322606,0.0001879573061,9414.360454360598,0.016169066800952127,21.5,41.3502778,1815.0,-83.1219444,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"Sangamon County, Illinois",3.0,7.0,8.0,0.0,0.0006388496503,0.0006353865818,0.0006302055723,0.0006257724449,24325.36688747391,0.04177856627308709,17.38888888888889,39.741172855555554,390.55555555555554,-89.65492282777778,4.0,3.0,8.0,3.0,0.0,2.0,3.0,8.0,4.0,1.0
"Sanilac County, Michigan",1.0,1.0,0.0,0.0,0.0001370696767,0.0001348050427,0.0001326007386,0.0001308855422,10311.831877532844,0.017710464696599537,16.0,43.32152775,1950.0,-82.7661111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Santa Barbara County, California",9.0,8.0,13.0,0.0,0.001365570897,0.001369205125,0.001375346975,0.001379339019,18080.79516553717,0.031053578866367983,18.833333333333332,34.4911574,673.8333333333334,-119.7949352,12.0,7.0,5.0,6.0,0.0,12.0,4.0,9.0,4.0,1.0
"Santa Clara County, California",19.0,29.0,26.0,17.0,0.005816125887,0.005856187115,0.005906525704,0.005943283095,14614.158446232392,0.025099666122023266,17.23076923076923,37.3169597065934,331.8021978021978,-121.90507792087911,15.0,29.0,18.0,29.0,3.0,37.0,17.0,22.0,6.0,6.0
"Santa Cruz County, Arizona",0.0,2.0,4.0,0.0,0.0001529961428,0.0001509060657,0.0001485440937,0.0001465154015,37530.6534538647,0.0644585094994791,18.5,31.438240750000002,610.8333333333334,-110.98,2.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0
"Santa Cruz County, California",6.0,10.0,11.0,4.0,0.0008501112384,0.0008486733576,0.0008507004641,0.0008509586624,33642.60909151473,0.0577808334826464,15.741935483870968,36.98186821935484,1094.2903225806451,-121.97756556774193,9.0,6.0,6.0,10.0,2.0,8.0,5.0,12.0,2.0,2.0
"Santa Fe County, New Mexico",3.0,3.0,13.0,1.0,0.0004681231973,0.0004675191574,0.0004666706741,0.0004642837952,40066.30734573275,0.06881346885762843,15.75,35.65510168,869.45,-105.94816764,11.0,6.0,1.0,2.0,1.0,6.0,2.0,1.0,5.0,5.0
"Santa Rosa County, Florida",1.0,5.0,2.0,0.0,0.0004998702099,0.000504061119,0.0005075797156,0.0005110508478,13076.124968670249,0.02245810951694509,17.375,30.4782638875,340.0,-86.9823611,2.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0
"Sarasota County, Florida",26.0,27.0,19.0,8.0,0.001226825764,0.001231353857,0.00123401505,0.001245245821,55290.95600846918,0.09496164561824842,17.1,27.212630466249998,658.8625,-82.46128841,25.0,19.0,9.0,27.0,7.0,34.0,10.0,15.0,9.0,5.0
"Saratoga County, New York",2.0,7.0,1.0,2.0,0.000709697068,0.0007089261644,0.0007091501804,0.0007053480647,15253.491266515908,0.026197713634578106,16.583333333333332,43.01081635833333,703.8333333333334,-73.726444,3.0,4.0,1.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
"Sarpy County, Nebraska",3.0,3.0,2.0,0.0,0.000521792371,0.0005278764854,0.0005347891176,0.0005399071812,11735.957972241767,0.020156386548642283,19.25,41.15649305,2385.0,-96.018333325,4.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0
"Sauk County, Wisconsin",4.0,2.0,2.0,0.0,0.0001997580705,0.000198734357,0.0001986811668,0.0001977970488,30131.860857584314,0.05175115966774029,18.875,43.4755729,338.4375,-89.774822125,2.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0
"Sawyer County, Wisconsin",0.0,2.0,0.0,0.0,5.309143011e-05,5.262386611e-05,5.21339483e-05,5.138846434e-05,30404.455587803262,0.05221933830014608,11.5,46.0130556,3840.0,-91.4844444,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"Schenectady County, New York",0.0,6.0,4.0,2.0,0.0004970649436,0.0004939473951,0.0004903388664,0.0004870107103,24035.286582044097,0.041280356345936624,16.583333333333332,42.805828825,250.45833333333334,-73.90900851666667,3.0,1.0,2.0,6.0,0.0,5.0,3.0,2.0,2.0,0.0
"Schoharie County, New York",1.0,0.0,1.0,0.0,0.0001046935655,0.0001020899816,0.0001009513749,9.980175746e-05,15636.770328245595,0.026855991462642687,13.5,42.7134722,95.0,-74.2834722,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
