id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47408169,Townhouse in Seattle · ★4.93 · 2 bedrooms · 3 beds · 2 baths,22186709,Elena,Queen Anne,Lower Queen Anne,47.62648,-122.36096,Entire home/apt,362,1,167,2023-11-21,4.89,2,350,51,STR-OPLI-19-002991
47422675,Guest suite in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,359206433,Jon,Seward Park,Seward Park,47.54837,-122.25772,Entire home/apt,199,3,131,2023-12-18,3.67,1,218,39,STR-OPLI-20-001097
47478661,Rental unit in Seattle · ★4.78 · 1 bedroom · 2 beds · 1 bath,63818298,Jackie,Central Area,Atlantic,47.59348,-122.30115,Entire home/apt,110,30,46,2023-11-03,1.49,1,236,19,STR-OPLI-22-000272
47546686,Rental unit in Seattle · ★4.40 · Studio · 1 bed · 1 bath,271793923,Winslow,Other neighborhoods,Wallingford,47.66207,-122.33348,Entire home/apt,39,30,10,2023-11-14,0.32,2,117,3,
47565469,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 2 baths,383979288,Talitha,Interbay,Interbay,47.63505,-122.38949,Entire home/apt,280,3,12,2023-07-31,0.38,1,1,1,STR-OPLI-21-000227
47583248,Home in Seattle · ★4.85 · 2 bedrooms · 2 beds · 1 bath,204886779,Jennifer,Magnolia,Lawton Park,47.65659,-122.39312,Entire home/apt,153,2,47,2023-09-16,1.34,7,44,9,STR-OPLI-20-001146
47593719,Home in Seattle · 1 bedroom · 1 bed · 1 bath,27019570,Peter H,Delridge,High Point,47.54964941580056,-122.37408700422004,Entire home/apt,75,30,1,2023-08-06,0.22,1,352,1,
47596452,Townhouse in Seattle · 2 bedrooms · 2 beds · 2 baths,1595687,Elizabeth,Ballard,West Woodland,47.66829,-122.37076,Entire home/apt,,30,2,2021-09-28,0.07,1,0,0,STR-OPLI-21-000460
47721751,Rental unit in Seattle · 1 bedroom · 1 bed · 1 shared bath,78582329,James,Queen Anne,West Queen Anne,47.62863,-122.36464,Private room,900,30,0,,,1,0,0,
47728180,Guesthouse in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,986588,Chad,Northgate,Maple Leaf,47.70286,-122.32059,Entire home/apt,110,5,79,2023-11-17,2.35,1,78,23,STR-OPLI-21-000020
47756154,Condo in Seattle · ★3.33 · Studio · 2 beds · 1 bath,260425286,Stephen,Downtown,Belltown,47.61614,-122.34811,Entire home/apt,300,30,6,2021-08-05,0.17,1,89,0,Exempt
47816231,Guest suite in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,3114561,Holly,West Seattle,Alki,47.5773,-122.40705,Entire home/apt,95,30,10,2023-10-25,0.35,1,364,3,STR-OPLI-21-000223
47820761,Bungalow in Seattle · ★4.78 · 2 bedrooms · 2 beds · 1 bath,92742089,Crystal,Central Area,Atlantic,47.59334945678711,-122.30532836914062,Entire home/apt,110,1,222,2023-12-10,6.35,11,144,66,STR-OPLI-20-000847
47822303,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Pike-Market,47.6117892,-122.3425321,Entire home/apt,114,31,1,2022-07-30,0.06,389,355,0,
47822316,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Pike-Market,47.6117892,-122.3425321,Entire home/apt,141,31,0,,,389,298,0,
47822329,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Pike-Market,47.6117892,-122.3425321,Entire home/apt,95,31,0,,,389,365,0,
47843109,Rental unit in Seattle · ★4.90 · 2 bedrooms · 2 beds · 1 bath,11377707,Jason,Other neighborhoods,Fremont,47.65391,-122.35426,Entire home/apt,135,2,69,2023-12-14,2.23,3,155,23,STR-OPLI-21-000139
47844989,Guesthouse in Seattle · ★4.58 · Studio · 1 bed · 1 bath,385633049,Vijya,Capitol Hill,Broadway,47.62593,-122.31946,Entire home/apt,65,30,31,2023-10-28,0.89,1,123,3,STR-OPLI-01-014088
47848247,Aparthotel in Seattle · ★4.62 · 1 bedroom · 1 bed · 1 bath,6372203,Darcy,Downtown,Pioneer Square,47.60187,-122.3324,Entire home/apt,95,1,259,2023-11-26,7.42,6,0,63,Approved by government
47856630,Home in Seattle · ★4.86 · 2 bedrooms · 3 beds · 1.5 baths,21939924,Christophe,Queen Anne,West Queen Anne,47.63889,-122.36265,Entire home/apt,173,2,21,2023-11-27,0.68,1,0,10,STR-OPLI-21-000201
47858207,Guest suite in Seattle · ★4.97 · 2 bedrooms · 3 beds · 1 bath,385751732,Sheila,Seward Park,Seward Park,47.54997,-122.26343,Entire home/apt,149,2,63,2023-12-10,1.94,1,317,13,STR-OPLI-21-000202
47900852,Home in Seattle · ★4.95 · 2 bedrooms · 2 beds · 1 bath,11510476,Peter,Other neighborhoods,Greenwood,47.68708,-122.35613,Entire home/apt,259,3,43,2023-08-26,1.29,1,13,9,STR-OPLI-21-000127
47907353,Home in Seattle · 3 bedrooms · 4 beds · 2.5 baths,60856620,Jeff,Rainier Valley,Mount Baker,47.56586,-122.28687,Entire home/apt,1326,45,0,,,1,356,0,STR-OPLI-18-011982
47908013,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1 bath,97217149,My Nhung,Beacon Hill,Mid-Beacon Hill,47.55545,-122.31212,Entire home/apt,82,30,8,2023-08-04,0.25,2,107,1,
47919660,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Pike-Market,47.6117892,-122.3425321,Entire home/apt,80,31,2,2023-03-22,0.11,389,365,1,
47924335,Rental unit in Seattle · ★4.50 · Studio · 1 bed · 1 bath,127420768,Michele,Capitol Hill,Broadway,47.62399,-122.31877,Entire home/apt,69,2,153,2023-12-19,4.39,7,83,59,STR-OPLI-21-000065
47939830,Home in Seattle · ★4.90 · 2 bedrooms · 2 beds · 1 bath,77347820,Adriana C.,Northgate,Maple Leaf,47.69333,-122.30881,Entire home/apt,213,2,107,2023-09-21,3.34,5,153,19,STR-OPLI-21-000216
47942972,Condo in Seattle · ★4.84 · 2 bedrooms · 3 beds · 2 baths,386420269,Kathryn,Downtown,Belltown,47.61602,-122.34712,Entire home/apt,163,2,107,2023-11-26,3.10,29,345,25,STR-OPLI-19-001804
47948650,Home in Seattle · 1 bedroom · 1 bed · 1 bath,42619492,Kari,Delridge,Riverview,47.55365,-122.35697,Private room,45,30,0,,,9,322,0,STR-OPLI-20-000336
47966894,Home in Seattle · ★4.81 · 6 bedrooms · 6 beds · 3 baths,168817864,Pinnacle,Other neighborhoods,Wallingford,47.65621,-122.33173,Entire home/apt,561,3,57,2023-12-12,1.69,2,345,17,STR-OPLI-19-001617
47978078,Home in Seattle · ★4.63 · 1 bedroom · 2 beds · 1 bath,23857689,Kabino,Other neighborhoods,Phinney Ridge,47.67949,-122.34947,Entire home/apt,114,2,38,2023-08-27,1.09,1,349,2,STR-OPLI-21-000274
47982357,Rental unit in Seattle · ★4.84 · 1 bedroom · 2 beds · 1 bath,100208194,Brandon,Capitol Hill,Broadway,47.617851,-122.314713,Entire home/apt,111,1,154,2023-11-24,4.40,6,177,57,STR-OPLI-21-000062
47988489,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62238,-122.34336,Entire home/apt,92,31,2,2022-08-06,0.07,389,358,0,
47989863,Home in Seattle · ★4.96 · 2 bedrooms · 2 beds · 1 bath,4856099,Melissa,Queen Anne,North Queen Anne,47.6432,-122.36784,Entire home/apt,321,2,57,2023-10-16,1.69,2,168,16,STR-OPLI-19-000678
47998249,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,386927387,Ciara,Other neighborhoods,Roosevelt,47.677,-122.31943,Entire home/apt,150,30,0,,,1,179,0,
48000244,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,8472702,Mojdeh,Ballard,West Woodland,47.67191,-122.36128,Entire home/apt,,30,9,2023-05-01,0.27,1,0,1,
48006822,Home in Seattle · ★4.92 · 2 bedrooms · 3 beds · 1 bath,10087066,Chris,Delridge,Highland Park,47.52266,-122.34953,Entire home/apt,118,2,123,2023-12-16,3.64,3,0,54,STR-OPLI-21-000049
48017771,Rental unit in Seattle · ★4.51 · Studio · 1 bed · 1 bath,127420768,Michele,Capitol Hill,Broadway,47.626,-122.31968,Entire home/apt,78,2,120,2023-12-18,3.55,7,84,50,STR-OPLI-21-000065
48018860,Townhouse in Seattle · ★4.89 · 5 bedrooms · 6 beds · 1.5 baths,28420265,Sherry,Central Area,Minor,47.60262,-122.30855,Entire home/apt,173,30,9,2021-04-26,0.26,45,173,0,STR-OPLI-19-001434
48019499,Townhouse in Seattle · ★4.93 · 4 bedrooms · 5 beds · 2 baths,28420265,Sherry,Central Area,Atlantic,47.60164,-122.31219,Entire home/apt,249,1,94,2023-12-12,2.71,45,0,53,STR-OPLI-19-000687
48031092,Rental unit in Seattle · ★4.66 · 2 bedrooms · 3 beds · 1 bath,159544835,Noah,Northgate,Maple Leaf,47.69926,-122.30547,Entire home/apt,83,2,213,2023-12-14,6.64,1,0,86,STR-OPLI-19-001328
48041067,Rental unit in Seattle · ★5.0 · 2 bedrooms · 2 beds · 2 baths,357567003,Tugba,Downtown,Pioneer Square,47.59697,-122.33132,Entire home/apt,1021,30,10,2022-09-11,0.30,4,89,0,
48041277,Cottage in Seattle · ★4.61 · 1 bedroom · 3 beds · 1 bath,28420265,Sherry,Ballard,West Woodland,47.67119,-122.37306,Entire home/apt,90,2,28,2023-06-26,0.81,45,206,5,STR-OPLI-19-000687
48041670,Condo in Seattle · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,26086405,Aaron,Downtown,Belltown,47.61524,-122.35082,Entire home/apt,393,3,125,2023-11-26,3.62,1,58,41,STR-OPLI-19-001372
48046428,Townhouse in Seattle · ★4.92 · 4 bedrooms · 4 beds · 2.5 baths,28420265,Sherry,Central Area,Atlantic,47.59695,-122.30135,Entire home/apt,275,1,87,2023-12-03,2.52,45,174,25,STR-OPLI-22-000623
48058275,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 3.5 baths,4144919,Jen,Other neighborhoods,Fremont,47.65704,-122.35677,Entire home/apt,,30,5,2022-01-09,0.16,1,0,0,STR-OPLI-21-000154
48059347,Townhouse in Seattle · 2 bedrooms · 2 beds · 2.5 baths,387457933,Ike,Delridge,High Point,47.53992,-122.36712,Entire home/apt,130,30,0,,,1,0,0,
48070057,Home in Seattle · ★2.67 · Studio · 2 beds · 1 bath,190507384,Cherry,Other neighborhoods,Green Lake,47.68754,-122.33477,Private room,88,30,3,2022-12-08,0.09,49,365,0,STR-OPLI-19-000080
48071350,Townhouse in Seattle · ★4.91 · 2 bedrooms · 3 beds · 2 baths,137763229,Sudha,Queen Anne,East Queen Anne,47.64036,-122.34316,Entire home/apt,230,4,115,2023-11-26,3.37,1,81,24,STR-OPLI-21-000124
48075755,Rental unit in Seattle · ★4.97 · 1 bedroom · 1 bed · 1 bath,72771939,Devon And Allen,Other neighborhoods,Greenwood,47.684208808588956,-122.35528987008965,Entire home/apt,194,2,108,2023-10-22,3.18,1,3,18,STR-OPLI-21-000088
48079334,Home in Seattle · ★4.96 · 1 bedroom · 2 beds · 1 bath,8203540,Shannon,West Seattle,Fauntleroy,47.51833,-122.37868,Entire home/apt,169,3,72,2023-12-05,2.09,1,161,23,STR-OPLI-21-000060
48081204,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,387685083,Emily,Central Area,Leschi,47.605201721191406,-122.29528045654297,Private room,65,30,28,2023-10-23,4.33,2,0,28,STR-OPLI-21-001004
48097196,Guest suite in Seattle · ★4.75 · Studio · 1 bed · 1 bath,61705520,Tiffany,Delridge,High Point,47.54531,-122.37612,Entire home/apt,91,30,4,2023-06-18,0.20,1,108,2,
48112212,Home in Seattle · ★4.88 · 3 bedrooms · 3 beds · 2 baths,28452678,Belle,Central Area,Minor,47.60401,-122.31183,Entire home/apt,239,2,124,2023-11-13,3.62,3,86,41,STR-OPLI-21-000110
48156562,Place to stay in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,3108971,Andrew,Lake City,Matthews Beach,47.71044,-122.28955,Entire home/apt,60,30,10,2023-12-02,0.30,1,304,3,
48159093,Guest suite in Seattle · ★5.0 · Studio · 1 bed · 1 bath,35498588,Kaan,Rainier Valley,Columbia City,47.55831,-122.27624,Entire home/apt,178,1,135,2023-11-20,3.94,1,345,32,STR-OPLI-21-000125
48160763,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,1676880,Steven,Other neighborhoods,Roosevelt,47.68911,-122.32842,Private room,115,30,7,2023-09-26,0.21,2,90,3,
48187886,Guest suite in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,388771176,Barbara,West Seattle,Gatewood,47.53061,-122.38344,Entire home/apt,105,3,26,2023-11-26,0.96,1,132,9,STR-OPLI-21-000837
48198505,Rental unit in Seattle · ★4.92 · 2 bedrooms · 3 beds · 1 bath,55710174,Allan,Other neighborhoods,Phinney Ridge,47.67369,-122.36053,Entire home/apt,80,30,12,2021-04-30,0.35,1,81,0,STR-OPLI-21-000126
48202083,Rental unit in Seattle · ★4.98 · 2 bedrooms · 2 beds · 1 bath,57999409,Zach,Capitol Hill,Stevens,47.62454,-122.29476,Entire home/apt,202,2,92,2023-12-20,2.70,2,0,24,STR-OPLI-21-000111
48214818,Condo in Seattle · ★4.95 · Studio · 1 bed · 1 bath,86157147,Lyle,Cascade,South Lake Union,47.61859,-122.34671,Entire home/apt,72,3,160,2023-12-06,4.71,17,0,55,STR-OPLI-21-000095
48232413,Rental unit in Seattle · ★4.85 · 1 bedroom · 1 bed · 3 shared baths,30559,Angielena,Other neighborhoods,Georgetown,47.54971,-122.31896,Private room,65,2,74,2023-11-15,2.41,9,344,25,STR-OPLI-19-003039
48232954,Rental unit in Seattle · ★4.81 · Studio · 2 beds · 1 bath,99932610,Mercer Furnished Apartments,Queen Anne,Lower Queen Anne,47.62341,-122.35416,Entire home/apt,86,30,21,2023-11-25,0.64,5,365,11,str-opli-19-003192
48236463,Rental unit in Seattle · ★4.31 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,Other neighborhoods,Fremont,47.65678,-122.34712,Entire home/apt,148,30,29,2023-09-16,0.92,116,285,3,STR-OPLI-20-000157
48255748,Home in Seattle · 1 bedroom · 1 bed · Private half-bath,7155362,Ryan,Other neighborhoods,Laurelhurst,47.66564,-122.276,Private room,186,30,0,,,1,0,0,STR-OPLI-21-455277
48266237,Home in Seattle · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,57999409,Zach,Central Area,Harrison/Denny-Blaine,47.62428,-122.29302,Entire home/apt,1313,3,3,2023-08-18,0.17,2,205,2,STR-OPLI-21-000111
48279255,Rental unit in Seattle · ★4.33 · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.61718,-122.33137,Entire home/apt,134,31,3,2023-03-18,0.09,389,262,1,
48279297,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.61718,-122.33137,Entire home/apt,152,31,1,2023-01-23,0.09,389,190,1,
48286305,Townhouse in Seattle · ★4.98 · 3 bedrooms · 4 beds · 3.5 baths,961775,Connor,Magnolia,Lawton Park,47.64941,-122.39569,Entire home/apt,255,2,125,2023-12-03,3.71,1,234,37,STR-OPLI-21-000118
48315310,Home in Seattle · ★4.81 · 2 bedrooms · 2 beds · 1 bath,377129678,Karen,Queen Anne,West Queen Anne,47.6390038877239,-122.36425999910455,Entire home/apt,173,2,52,2023-12-03,1.58,11,0,15,STR-OPLI-20-000793
48315408,Condo in Seattle · ★4.55 · 2 bedrooms · 4 beds · 2 baths,377129678,Karen,Downtown,First Hill,47.612148,-122.329712,Entire home/apt,195,3,31,2023-11-18,0.92,11,344,7,STR-OPLI-19-000701
48332962,Home in Seattle · 1 bedroom · 1 bed · 1 bath,206056391,Anthony & Eva,Queen Anne,West Queen Anne,47.6355,-122.36035,Entire home/apt,110,60,0,,,2,364,0,
48335986,Guest suite in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,9228077,Jenna,Other neighborhoods,Roosevelt,47.68811,-122.31779,Entire home/apt,95,3,19,2023-12-17,3.20,1,165,19,STR-OPLI-23-000742
48336213,Home in Seattle · ★4.67 · 4 bedrooms · 5 beds · 2 baths,35560959,Amy,West Seattle,Fairmount Park,47.56523,-122.37339,Entire home/apt,240,2,101,2023-11-27,3.01,1,303,26,STR-OPLI-20-001018
48342716,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,Downtown,Belltown,47.61718,-122.33137,Entire home/apt,170,31,0,,,389,337,0,
48344827,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,Downtown,Belltown,47.61718,-122.33137,Entire home/apt,138,31,1,2022-03-14,0.05,389,365,0,
48354117,Rental unit in Seattle · ★4.35 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.6572,-122.31627,Entire home/apt,115,30,17,2023-11-04,0.53,116,89,2,STR-OPLI-19-002570
48377965,Home in Seattle · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,1434762,Carol Jo,University District,University District,47.66644,-122.3051,Entire home/apt,256,2,87,2023-11-24,2.61,1,0,30,STR-OPLI-21-000140
48382242,Rental unit in Seattle · ★4.83 · 1 bedroom · 2 beds · 1 bath,163477356,Mikayla,Downtown,Pike-Market,47.60915,-122.34128,Entire home/apt,126,2,254,2023-12-10,7.47,1,44,80,STR-OPLI-21-001358
48384774,Home in Seattle · ★4.33 · 1 bedroom · 1 bed · 1 bath,71751880,Xiaoxi,Downtown,Yesler Terrace,47.60557,-122.32019,Entire home/apt,70,30,3,2022-03-09,0.10,3,157,0,
48412542,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,133,31,1,2023-04-24,0.12,389,293,1,
48422048,Rental unit in Seattle · ★4.70 · 1 bedroom · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.65807,-122.31711,Entire home/apt,120,30,10,2023-03-13,0.33,116,169,1,STR-OPLI-19-002570
48433421,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,117,31,0,,,389,339,0,
48447536,Home in Seattle · ★4.94 · 1 bedroom · 1 bed · 1 private bath,109258795,Craig,Other neighborhoods,Roosevelt,47.68619,-122.32183,Private room,51,1,216,2023-12-13,6.45,1,188,75,STR-OPLI-19-002008
48458856,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,141,31,0,,,389,321,0,
48468491,Guesthouse in Seattle · ★4.96 · 2 bedrooms · 2 beds · 1 bath,5741615,Anne,Central Area,Minor,47.61508,-122.30558,Entire home/apt,184,3,57,2023-11-29,1.91,3,89,30,STR-OPLI-21-000500
48475623,Guest suite in Seattle · ★4.95 · 2 bedrooms · 3 beds · 1 bath,18051175,James And Kat,Central Area,Mann,47.61483,-122.29881,Entire home/apt,134,2,171,2023-12-10,5.34,1,0,47,STR-OPLI-21-000290
48494600,Guest suite in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,391344196,Grace Cecilia,Beacon Hill,Mid-Beacon Hill,47.56039,-122.29551,Entire home/apt,79,30,7,2023-10-17,0.23,1,161,2,
48499024,Home in Seattle · ★4.94 · 3 bedrooms · 4 beds · 1 bath,50412282,Kelly & Will,Ballard,Whittier Heights,47.684046550301865,-122.37663863019367,Entire home/apt,220,2,105,2023-11-26,3.50,2,352,31,STR-OPLI-19-001976
48502071,Condo in Seattle · ★4.86 · 1 bedroom · 2 beds · 1 bath,59411393,Dylon,Central Area,Minor,47.60778,-122.30692,Entire home/apt,87,1,148,2023-12-03,4.82,5,3,58,STR-OPLI-21-000417
48504301,Rental unit in Seattle · ★4.85 · 2 bedrooms · 2 beds · 1 bath,59411393,Dylon,Central Area,Minor,47.60765,-122.30669,Entire home/apt,135,1,163,2023-12-03,5.58,5,0,76,STR-OPLI-21-000417
48524797,Rental unit in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,182288299,Theresa,Queen Anne,West Queen Anne,47.63386,-122.36914,Entire home/apt,,30,9,2023-08-04,0.37,1,0,1,
48531825,Home in Seattle · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,158764973,Shiwen,Other neighborhoods,Wallingford,47.65494,-122.32774,Private room,51,1,142,2023-11-17,4.83,3,70,61,STR-OPLI-19-002160
48538969,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,150,31,0,,,389,0,0,
48538993,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,149,31,1,2022-10-15,0.07,389,351,0,
48544003,Home in Seattle · ★4.83 · 2 bedrooms · 2 beds · 1 bath,185272097,Hanh,Queen Anne,East Queen Anne,47.63443,-122.35685,Entire home/apt,194,1,105,2023-11-22,3.20,3,0,40,STR-OPLI-21-000224
48550879,Home in Seattle · 1 bedroom · 1 bed · 1 private bath,27385068,Ana,Other neighborhoods,Greenwood,47.68544,-122.34489,Private room,,2,1,2023-03-12,0.11,1,0,1,STR-OPLI-23-000218
48559835,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,124,31,0,,,389,340,0,
48569368,Townhouse in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,8660724,Deb,Beacon Hill,North Beacon Hill,47.57741,-122.30158,Private room,49,30,7,2023-11-12,0.22,3,168,2,
48572643,Home in Seattle · ★4.96 · 1 bedroom · 2 beds · 1 bath,10753226,Xiaodi,Lake City,Olympic Hills,47.72437,-122.29632,Entire home/apt,80,2,48,2023-12-04,1.46,1,192,27,STR-OPLI-21-000212
48585796,Condo in Seattle · ★4.85 · 1 bedroom · 2 beds · 1 bath,268081550,Olga,Downtown,Pike-Market,47.61014,-122.33996,Entire home/apt,168,6,52,2023-11-18,2.35,2,295,27,STR-OPLI-19-000431
48589340,Rental unit in Seattle · ★4.59 · Studio · 1 bed · 1 bath,127420768,Michele,Capitol Hill,Broadway,47.62567,-122.318,Entire home/apt,69,2,109,2023-12-04,3.25,7,80,45,STR-OPLI-21-000065
48590075,Home in Seattle · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,392008454,Vivian,Other neighborhoods,View Ridge,47.67981,-122.28378,Entire home/apt,596,3,55,2023-11-20,1.93,1,238,21,STR-OPLI-21-000582
48598639,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,Downtown,Belltown,47.6171782,-122.3313731,Entire home/apt,133,31,1,2021-12-16,0.04,389,365,0,
48605278,Villa in Seattle · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,1729224,Marlow,West Seattle,Alki,47.56878,-122.40887,Entire home/apt,130,1,128,2023-11-30,4.04,6,0,57,STR-OPLI-19-003036
48630038,Condo in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,62984756,Nova,Capitol Hill,Broadway,47.61692,-122.32599,Entire home/apt,133,30,13,2023-12-10,0.46,1,175,6,
48642000,Guest suite in Seattle · ★5.0 · Studio · 3 beds · 1 bath,390273010,Christopher,West Seattle,Genesee,47.56516,-122.37866,Entire home/apt,106,2,166,2023-12-12,5.32,1,170,52,STR-OPLI-21-000255
48643791,Rental unit in Seattle · ★4.80 · 1 bedroom · 2 beds · 1 bath,99932610,Mercer Furnished Apartments,Queen Anne,Lower Queen Anne,47.62531,-122.35567,Entire home/apt,75,30,20,2023-08-26,0.62,5,362,8,str-opli-21-000291
48648691,Townhouse in Seattle · ★4.97 · 2 bedrooms · 2 beds · 2.5 baths,383875985,Sarah,Queen Anne,Lower Queen Anne,47.62769,-122.35396,Entire home/apt,230,1,125,2023-12-15,3.89,1,71,52,STR-OPLI-21-000166
48684444,Rental unit in Seattle · ★4.29 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66169,-122.31279,Entire home/apt,115,30,7,2022-10-05,0.22,116,89,0,STR-OPLI-19-002570
48684543,Rental unit in Seattle · ★4.31 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66106,-122.31432,Entire home/apt,129,30,45,2023-10-08,1.37,116,285,2,STR-OPLI-19-002570
48684962,Home in Seattle · ★4.66 · 4 bedrooms · 6 beds · 2 baths,44468083,Eva,Rainier Valley,Rainier Beach,47.51094,-122.2425,Entire home/apt,266,2,70,2023-11-05,2.11,1,354,14,STR-OPLI-19-001719
48700287,Guest suite in Seattle · ★4.89 · 3 bedrooms · 3 beds · 1 bath,68454593,Mitesh,Other neighborhoods,Bryant,47.67537,-122.28584,Entire home/apt,90,30,9,2023-06-23,0.28,1,326,2,
48702450,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Cascade,South Lake Union,47.62597969765028,-122.33131413747707,Entire home/apt,100,30,0,,,69,364,0,
48704916,Home in Seattle · 3 bedrooms · 3 beds · 3 baths,16584069,Marta,Lake City,Matthews Beach,47.71369,-122.27987,Entire home/apt,225,30,0,,,1,219,0,
48708466,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6194563,-122.3191053,Entire home/apt,114,31,2,2023-10-01,0.07,389,322,1,
48714803,Villa in Seattle · ★4.92 · 1 bedroom · 1 bed · 1 bath,1729224,Marlow,West Seattle,Alki,47.56659,-122.40835,Entire home/apt,130,1,127,2023-11-26,3.99,6,0,46,STR-OPLI-19-003036
48714907,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1729224,Marlow,West Seattle,Alki,47.56686,-122.40843,Entire home/apt,266,1,11,2022-06-14,0.34,6,23,0,STR-OPLI-19-003036
48727524,Rental unit in Seattle · ★5.0 · Studio · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6194563,-122.3191053,Entire home/apt,116,31,5,2023-11-18,0.35,389,292,4,
48727590,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6194563,-122.3191053,Entire home/apt,100,31,2,2023-01-05,0.09,389,322,1,
48727595,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6194563,-122.3191053,Entire home/apt,107,31,2,2022-10-20,0.08,389,306,0,
48737264,Guesthouse in Seattle · ★4.76 · 2 bedrooms · 3 beds · 1.5 baths,393164752,Brian,Central Area,Leschi,47.60005,-122.29106,Entire home/apt,392,30,29,2022-06-24,0.93,1,178,0,STR-OPLI-21-000261
48739960,Rental unit in Seattle · ★4.95 · 1 bedroom · 3 beds · 1 bath,56784852,William,Downtown,Central Business District,47.60658,-122.33928,Entire home/apt,274,1,276,2023-12-04,8.46,4,0,101,STR-OPLI-19-001930
48741249,Guest suite in Seattle · ★4.90 · 2 bedrooms · 2 beds · 1 bath,373303,Nic,Rainier Valley,Columbia City,47.55732,-122.28564,Entire home/apt,148,2,20,2023-11-24,0.62,1,0,11,STR-OPLI-23-000778
48801916,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6194563,-122.3191053,Entire home/apt,126,31,2,2023-01-01,0.13,389,342,1,
