id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1356339,Rental unit in Seattle · ★4.74 · 1 bedroom · 1 bed · 1 bath,1121532,Melissa,Capitol Hill,Broadway,47.62235,-122.32594,Entire home/apt,152,30,189,2023-05-06,1.55,10,331,2,STR-OPLI-19-001708
1365882,Condo in Seattle · ★4.0 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66178,-122.30149,Entire home/apt,148,30,36,2022-12-02,0.29,117,111,1,STR-OPLI-19-002641
1407502,Guest suite in Seattle · ★4.67 · 1 bedroom · 1 bed · 1 private bath,6136210,Nicole,Ballard,West Woodland,47.67306,-122.36651,Private room,70,30,27,2019-09-05,0.24,1,365,0,STR-OPLI-19-003088
1439237,Home in Seattle · ★4.91 · 1 bedroom · 2 beds · 1 shared bath,7730805,Stephanie,Central Area,Leschi,47.6076,-122.29081,Private room,76,31,93,2022-04-21,0.76,1,0,0,STR-OPLI-19-001790
1455269,Rental unit in Seattle · ★4.87 · 3 bedrooms · 5 beds · 1 bath,7804761,Yvonne,Rainier Valley,Columbia City,47.56591,-122.28939,Entire home/apt,135,30,232,2023-06-25,1.89,1,83,19,STR-OPLI-19-002382
1484595,Rental unit in Seattle · ★4.38 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.65865,-122.31784,Entire home/apt,130,30,37,2022-12-17,0.30,117,261,1,STR-OPLI-19-002570
1493349,Rental unit in Seattle · ★4.05 · 1 bedroom · 2 beds · 1 bath,3074414,Melissa,Other neighborhoods,Ravenna,47.66822,-122.2986,Entire home/apt,130,2,42,2022-11-05,0.34,117,349,1,STR-OPLI-19-002641
1494828,Rental unit in Seattle · ★4.89 · 2 bedrooms · 2 beds · 1 bath,316200,William,Cascade,Eastlake,47.63996,-122.32414,Entire home/apt,135,30,244,2023-08-22,1.99,7,190,4,
1494986,Rental unit in Seattle · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,316200,William,Queen Anne,East Queen Anne,47.63346,-122.34558,Entire home/apt,176,3,186,2023-09-11,1.52,7,292,20,STR-OPLI-19-000681
1500353,Boat in Seattle · ★4.93 · 1 bedroom · 1 bed · 1 bath,1037115,Rose And Glen,Cascade,Westlake,47.63784,-122.34117,Entire home/apt,145,30,40,2019-08-27,0.54,2,51,0,
1531351,Rental unit in Seattle · ★4.0 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.65745,-122.31625,Entire home/apt,129,30,36,2023-07-14,0.29,117,209,2,
1531458,Rental unit in Seattle · ★4.42 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66502,-122.30352,Entire home/apt,130,30,66,2022-09-10,0.54,117,105,0,STR-OPLI-21-002570
1541705,Home in Seattle · ★4.19 · 1 bedroom · 1 bed · 1 shared bath,3074414,Melissa,Other neighborhoods,Ravenna,47.66685,-122.295,Private room,74,30,37,2023-08-12,0.30,117,171,1,
1579615,Home in Seattle · ★4.94 · 1 bedroom · 2 beds · 1 bath,4384828,Monique,Ballard,Adams,47.67566,-122.38795,Entire home/apt,136,3,313,2023-09-03,2.56,2,296,30,STR-OPLI-19-002571
1587766,Home in Seattle · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,8245393,Linda,Ballard,Whittier Heights,47.6784083,-122.3711369,Entire home/apt,255,1,3,2023-09-02,2.43,1,267,3,STR-OPLI-23-000973
1588658,Rental unit in Seattle · ★4.90 · 2 bedrooms · 2 beds · 1 bath,3593244,Brittni,University District,University District,47.670322,-122.315468,Entire home/apt,186,2,115,2023-08-20,1.93,1,147,17,STR-OPLI-19-002352
1589681,Guesthouse in Seattle · ★4.68 · Studio · 1 bed · 1 bath,681242,Heather,Ballard,Loyal Heights,47.67909,-122.38422,Entire home/apt,70,1,405,2023-09-01,4.17,1,132,40,STR-OPLI-19-002924
1589732,Rental unit in Seattle · ★3.96 · 1 bedroom · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.65884,-122.31809,Entire home/apt,121,30,27,2022-07-23,0.22,117,216,0,STR-OPLI-19-002570
1593991,Boat in Seattle · ★4.88 · 1 bedroom · 1 bed · Shared half-bath,8501598,Stan,Other neighborhoods,North Beach/Blue Ridge,47.69106,-122.38337,Private room,150,30,46,2015-10-06,0.41,1,365,0,
1594219,Townhouse in Seattle · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,197690,Trishann,Other neighborhoods,Broadview,47.71483,-122.35631,Private room,59,60,80,2019-10-20,0.66,4,195,0,
1594313,Townhouse in Seattle · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,197690,Trishann,Other neighborhoods,Broadview,47.71395,-122.3561,Private room,52,59,81,2019-09-29,0.66,4,270,0,
1599010,Rental unit in Seattle · ★4.20 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66135,-122.31503,Entire home/apt,118,1,30,2023-08-16,0.27,117,200,10,STR-OPLI-19-002641
1603124,Rental unit in Seattle · ★4.35 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66108,-122.31434,Entire home/apt,120,30,23,2022-09-18,0.19,117,321,1,STR-OPLI-19-002641
1628210,Home in Seattle · ★4.76 · 2 bedrooms · 2 beds · 1 bath,8654046,Ronda,Other neighborhoods,Phinney Ridge,47.68073,-122.34874,Entire home/apt,182,2,21,2021-03-31,0.21,1,98,0,STR-OPLI-19-000640
1629525,Townhouse in Seattle · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,8660724,Deb,Beacon Hill,North Beacon Hill,47.57793050699965,-122.30020511960362,Private room,49,30,9,2023-08-13,0.14,3,157,2,
1647216,Rental unit in Seattle · ★4.13 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66281,-122.31305,Entire home/apt,89,30,23,2021-03-24,0.21,117,261,0,STR-OPLI-20-000157
1684236,Condo in Seattle · ★4.83 · 1 bedroom · 1 bed · 1 bath,8905591,David,Downtown,First Hill,47.61215,-122.32971,Entire home/apt,200,6,213,2023-08-19,1.76,1,145,23,STR-OPLI-21-000010
1686930,Rental unit in Seattle · ★4.88 · 3 bedrooms · 4 beds · 1 bath,8916363,Paige,Queen Anne,West Queen Anne,47.63059,-122.36509,Entire home/apt,196,1,623,2023-09-10,5.14,3,45,100,STR-OPLI-19-001889
1696389,Condo in Seattle · ★4.80 · 3 bedrooms · 3 beds · 2 baths,8956137,William,Queen Anne,West Queen Anne,47.6304,-122.37041,Entire home/apt,291,30,5,2022-11-11,0.09,1,334,1,
1716901,Rental unit in Seattle · ★4.93 · 1 bedroom · 1 bed · 1 bath,3650951,Candace,Capitol Hill,Broadway,47.61884,-122.32476,Entire home/apt,114,3,124,2023-06-26,1.23,1,0,4,STR-OPLI-19-001892
1732441,Home in Seattle · ★4.91 · 1 bedroom · 1 bed · 1 bath,1214247,Marcell,Delridge,North Delridge,47.56204,-122.36149,Entire home/apt,90,2,186,2023-09-04,1.57,1,77,21,STR-OPLI-19-002273
1737244,Home in Seattle · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,9148911,Constance,Other neighborhoods,Bryant,47.67148,-122.28099,Private room,71,30,40,2022-08-10,0.39,1,365,0,STR-OPLI-19-002384
1764100,Rental unit in Seattle · ★4.33 · 1 bedroom · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66316,-122.31276,Entire home/apt,125,30,54,2023-08-12,0.45,117,226,2,STR-OPLI-19-002641
1773803,Rental unit in Seattle · ★4.20 · 1 bedroom · 1 bed · 1 bath,8026420,Sheldon,University District,University District,47.6568,-122.31299,Entire home/apt,92,30,304,2019-12-08,2.52,2,365,0,
1775016,Home in Seattle · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,8315334,Robert,Capitol Hill,Broadway,47.62543,-122.32496,Private room,86,1,444,2023-09-14,4.07,2,90,63,STR-OPLI-19-001755
1802663,Guest suite in Seattle · ★4.94 · 1 bedroom · 2 beds · 1 bath,9450725,Ron,Other neighborhoods,Wallingford,47.65428,-122.33766,Entire home/apt,113,2,335,2023-09-11,2.78,1,0,25,STR-OPLI-19-003318
1807936,Home in Seattle · ★4.68 · 2 bedrooms · 2 beds · 1.5 baths,3464851,Ev,Northgate,Maple Leaf,47.70265,-122.31618,Private room,60,30,26,2019-11-10,0.34,1,362,0,
1820794,Guest suite in Seattle · ★4.97 · Studio · 1 bed · 1 bath,9533123,Pam,Queen Anne,East Queen Anne,47.63089,-122.34815,Entire home/apt,156,2,600,2023-09-14,5.08,1,265,69,STR-OPLI-19-002846
1851863,Rental unit in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 bath,9671138,Susanna,Other neighborhoods,Greenwood,47.69674,-122.34621,Entire home/apt,82,30,44,2019-11-25,0.37,1,0,0,
1900698,Condo in Seattle · ★4.69 · 1 bedroom · 1 bed · 1.5 shared baths,3118422,Julie,Rainier Valley,Columbia City,47.55306,-122.28104,Private room,40,30,204,2023-02-07,1.71,1,267,2,
1905473,Home in Seattle · ★4.50 · 1 bedroom · 1 bed · 1 bath,9890727,Stephen,Central Area,Mann,47.60728,-122.29714,Private room,75,30,7,2016-09-06,0.06,1,0,0,
1909058,Home in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 private bath,2497928,Gary And Beth,Queen Anne,West Queen Anne,47.63812,-122.37077,Private room,100,3,182,2023-09-04,1.55,1,321,21,STR-OPLI-19-001496
1925661,Home in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,9975709,Bea,Beacon Hill,North Beacon Hill,47.57943,-122.30387,Private room,100,30,105,2020-02-29,0.93,1,14,0,825676
1928010,Guest suite in Seattle · ★4.79 · 1 bedroom · 2 beds · 1.5 baths,8315334,Robert,Capitol Hill,Broadway,47.62543,-122.32496,Private room,88,1,533,2023-09-11,4.50,2,99,58,STR-OPLI-19-001755
1935439,Home in Seattle · ★4.47 · 1 bedroom · 1 bed · 2 baths,10014839,Timothy,Other neighborhoods,Greenwood,47.70407,-122.36123,Private room,35,31,19,2023-01-16,0.17,1,296,3,
1976382,Rental unit in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 bath,1121532,Melissa,Capitol Hill,Broadway,47.62372,-122.32417,Entire home/apt,152,30,96,2023-01-03,0.82,10,353,2,STR-OPLI-19-002118
1983713,Guesthouse in Seattle · ★4.87 · 1 bedroom · 1 bed · 1 bath,10235544,Scott (Aka Skip),Central Area,Leschi,47.59181,-122.29372,Entire home/apt,106,10,53,2023-09-02,0.46,3,281,1,STR-OPLI-19-002543
1984692,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 2 baths,5525120,Esther,Other neighborhoods,Greenwood,47.68448,-122.34495,Entire home/apt,500,2,19,2023-05-29,0.17,1,0,2,STR-OPLI-21-000824
2026794,Cottage in Seattle · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,10392662,Sheryl,Other neighborhoods,Wallingford,47.65973,-122.3322,Private room,71,30,248,2023-07-31,2.11,2,71,1,STR-OPLI-23-000939
2033191,Guest suite in Seattle · ★4.98 · 2 bedrooms · 2 beds · 1 bath,10437300,Paul,Other neighborhoods,Green Lake,47.67612,-122.33221,Entire home/apt,400,3,135,2020-11-15,1.19,1,3,0,STR-OPLI-19-001403
2037250,Home in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 private bath,1865986,Sheldon,Other neighborhoods,Greenwood,47.68434,-122.3572,Private room,94,3,107,2023-09-04,0.92,2,79,12,STR-OPLI-19-001288
2069917,Rental unit in Seattle · ★4.71 · 1 bedroom · 1 bed · 1 bath,8284327,Anna,Beacon Hill,North Beacon Hill,47.57325,-122.3074,Entire home/apt,89,7,98,2023-07-25,0.94,1,296,1,STR-OPLI-19-002965
2112625,Townhouse in Seattle · ★4.87 · 1 bedroom · 1 bed · 1 private bath,10771753,Abe,Central Area,Leschi,47.59483,-122.29297,Private room,74,30,53,2022-11-22,0.45,2,323,2,
2118253,Rental unit in Seattle · ★4.17 · 2 bedrooms · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66789,-122.3008,Entire home/apt,170,30,35,2021-09-06,0.30,117,365,0,
2150760,Guesthouse in Seattle · ★4.77 · Studio · 1 bed · 1 bath,10977007,Michelle,Seward Park,Seward Park,47.55264,-122.27113,Entire home/apt,136,2,212,2023-08-16,1.83,1,56,18,STR-OPLI-20-001164
2197168,Cottage in Seattle · ★4.96 · 2 bedrooms · 2 beds · 1 bath,11206862,Tammi,Beacon Hill,North Beacon Hill,47.57882,-122.30842,Entire home/apt,125,30,171,2023-09-01,1.46,1,178,3,STR-OPLI-19-003105
2215336,Rental unit in Seattle · ★4.79 · 2 bedrooms · 2 beds · 1 bath,11299221,Kelly,Other neighborhoods,Green Lake,47.67334,-122.33451,Entire home/apt,153,2,165,2023-09-12,1.48,4,0,25,STR-OPLI-19-002778
2234730,Rental unit in Seattle · ★4.46 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66082,-122.31358,Entire home/apt,128,30,40,2022-09-24,0.40,117,222,1,STR-OPLI-19-002570
2267862,Home in Seattle · ★4.84 · 1 bedroom · 4 beds · 1 bath,11580391,Shawn,Ballard,West Woodland,47.66577,-122.36659,Entire home/apt,115,30,45,2023-08-27,0.51,1,353,1,STR-OPLI-19-002461
2297917,Rental unit in Seattle · ★4.90 · 1 bedroom · 2 beds · 1 bath,11737076,Donna,Other neighborhoods,Broadview,47.70914,-122.36338,Entire home/apt,100,2,168,2023-09-01,1.44,1,349,31,STR-OPLI-19-002074
2298775,Home in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,225830,Lee & Steve,Northgate,Maple Leaf,47.69968,-122.30691,Private room,60,10,92,2023-09-16,0.80,1,263,4,STR-OPLI-19-002399
2358140,Rental unit in Seattle · ★4.28 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.6579,-122.31808,Entire home/apt,110,2,47,2023-08-26,0.40,117,348,5,STR-OPLI-19-002570
2391699,Home in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 private bath,1123549,Sandy,Other neighborhoods,Fremont,47.65401,-122.34515,Private room,58,2,593,2023-09-08,5.24,2,0,36,STR-OPLI-19-002184
2396734,Condo in Seattle · ★4.95 · 4 bedrooms · 4 beds · 1 bath,4384828,Monique,Ballard,Adams,47.67529296875,-122.3888168334961,Entire home/apt,172,3,147,2023-09-14,1.27,2,247,17,STR-OPLI-19-002571
2441908,"Cottage in Ballard, Seattle · ★4.95 · 1 bedroom · 3 beds · 1 bath",12483454,Kelly,Ballard,Whittier Heights,47.67596,-122.37093,Entire home/apt,95,3,328,2023-06-25,2.82,1,0,4,STR-OPLI-19-001671
2446384,Home in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,12509177,Susan And Joel,Other neighborhoods,Ravenna,47.6824,-122.30303,Private room,70,1,209,2023-09-14,2.40,1,285,72,STR-OPLI-19-000794
2471659,Guesthouse in Seattle · ★4.87 · 1 bedroom · 1 bed · 1 bath,2824920,Gerrit & Ann,Rainier Valley,Columbia City,47.55217,-122.28502,Entire home/apt,93,2,448,2023-09-06,4.04,1,314,36,STR-OPLI-20-000386
2481189,Condo in Seattle · ★4.82 · 3 bedrooms · 3 beds · 2 baths,12693172,Laura & Peter,Queen Anne,East Queen Anne,47.63757,-122.34593,Entire home/apt,263,1,123,2023-09-03,1.06,1,352,2,STR-OPLI-23-000906
2486612,Rental unit in Seattle · ★4.65 · 1 bedroom · 1 bed · 1 bath,6433045,Joseph,Beacon Hill,North Beacon Hill,47.5739,-122.30978,Entire home/apt,85,1,359,2023-09-04,3.09,1,244,32,STR-OPLI-19-000751
2522091,Rental unit in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,12913415,Michelle,West Seattle,North Admiral,47.587074,-122.393158,Entire home/apt,193,3,190,2023-07-11,1.65,2,336,18,STR-OPLI-19-001727
2536507,Guest suite in Seattle · ★4.92 · Studio · 1 bed · 1 bath,5570855,Marian,West Seattle,North Admiral,47.58378,-122.39909,Entire home/apt,236,2,564,2023-08-19,4.89,2,340,41,STR-OPLI-19-001306
2578855,Rental unit in Seattle · ★4.94 · 1 bedroom · 2 beds · 1 bath,5507715,Stephanie,Other neighborhoods,Greenwood,47.68469,-122.35214,Entire home/apt,98,3,400,2023-09-02,3.48,1,262,33,STR-OPLI-19-000012
2586350,Guesthouse in Seattle · ★4.70 · 1 bedroom · 2 beds · 1 bath,2536735,Akiko,Rainier Valley,Brighton,47.53964,-122.27687,Entire home/apt,96,5,196,2023-08-30,1.74,2,28,11,STR-OPLI-19-002607
2612399,Cottage in Seattle · ★4.98 · 1 bedroom · 1 bed · 1 bath,4485958,Phil And Andrea,Central Area,Madrona,47.60929,-122.29554,Entire home/apt,112,5,485,2023-09-11,4.27,2,131,45,STR-OPLI-19-000461
2614238,Condo in Seattle · ★4.83 · 1 bedroom · 1 bed · 1 bath,13386991,Kelly,Central Area,Leschi,47.59676,-122.28667,Entire home/apt,79,30,12,2023-09-03,0.11,1,329,2,
2614387,Home in Seattle · ★4.93 · 1 bedroom · 1 bed · 1 private bath,1123549,Sandy,Other neighborhoods,Fremont,47.6551,-122.34316,Private room,67,2,651,2023-09-11,5.65,2,122,51,STR-OPLI-19-002184
2620429,Condo in Seattle · ★4.93 · 2 bedrooms · 5 beds · 2 baths,30832,Siena C.C.,Downtown,First Hill,47.61165,-122.32899,Entire home/apt,247,3,465,2023-09-04,4.09,4,75,63,STR-OPLI-22-000016
2630912,Townhouse in Seattle · ★4.80 · 2 bedrooms · 2 beds · 2 shared baths,197690,Trishann,Other neighborhoods,Broadview,47.71519,-122.35607,Private room,155,59,5,2018-07-24,0.05,4,269,0,
2642359,Condo in Seattle · ★4.73 · 1 bedroom · 1 bed · 1 private bath,13266307,David,Other neighborhoods,View Ridge,47.68467,-122.26535,Private room,68,1,429,2023-06-10,3.83,1,0,22,STR-OPLI-19-003394
2652941,Guest suite in Seattle · ★4.89 · 1 bedroom · 1 bed · 1 bath,33360,Laura,West Seattle,Fairmount Park,47.56613,-122.37281,Entire home/apt,138,2,197,2023-09-05,1.72,10,356,19,STR-OPLI-19-000033
2670365,Home in Seattle · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,13669439,Matthew,Capitol Hill,Stevens,47.63193,-122.30955,Private room,79,30,275,2023-08-06,2.71,2,239,1,STR-OPLI-19-001123
2686374,Townhouse in Seattle · ★4.87 · 2 bedrooms · 4 beds · 1.5 baths,2231298,Chris,Ballard,Adams,47.67294,-122.38311,Entire home/apt,210,1,721,2023-09-12,6.28,3,339,53,STR-OPLI-20-000768
2692126,Rental unit in Seattle · ★4.91 · 1 bedroom · 1 bed · 1 bath,106972,Kelly,Queen Anne,East Queen Anne,47.63007,-122.34499,Entire home/apt,132,2,286,2023-09-16,2.58,4,142,17,STR-OPLI-21-000558
2693672,Condo in Seattle · ★4.71 · 1 bedroom · 1 bed · 1 bath,13786062,Lucy,Downtown,Belltown,47.61855,-122.34512,Entire home/apt,146,5,213,2023-08-29,1.87,2,67,31,STR-OPLI-19-001626
2693700,Guest suite in Seattle · ★4.92 · Studio · 1 bed · 1 bath,13786376,Manuela,Other neighborhoods,Fremont,47.65456,-122.3594,Entire home/apt,145,2,580,2023-09-01,5.13,1,232,67,STR-OPLI-19-001716
2710274,Home in Seattle · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,10392662,Sheryl,Other neighborhoods,Wallingford,47.65924,-122.33191,Private room,76,30,190,2023-08-31,1.65,2,90,2,STR-OPLI-23-000939
2727808,Home in Seattle · ★4.93 · Studio · 1 bed · 1 bath,13959773,Rose Michelle,Other neighborhoods,Fremont,47.65856,-122.35146,Entire home/apt,95,14,214,2020-04-03,1.88,1,251,0,STR-OPLI-19-002117
2731253,Guest suite in Seattle · ★4.96 · 2 bedrooms · 1 bed · 1 bath,601600,Hal,Other neighborhoods,Fremont,47.65361,-122.34931,Entire home/apt,176,3,327,2023-09-11,2.85,2,0,27,STR-OPLI-19-000772
2760312,Guest suite in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65412,-122.35262,Entire home/apt,221,2,445,2023-09-09,3.91,4,95,17,STR-OPLI-19-001250
2762241,Home in Seattle · ★4.62 · 1 bedroom · 1 bed · 1 bath,14127360,Anne,Other neighborhoods,Phinney Ridge,47.67279,-122.35926,Entire home/apt,135,3,50,2023-06-23,0.45,1,249,1,STR-OPLI-23-000451
2809796,Guesthouse in Seattle · ★4.86 · Studio · 1 bed · 1 bath,14372052,Kathleen,Delridge,North Delridge,47.56628,-122.36652,Entire home/apt,99,2,369,2023-09-02,3.25,1,338,51,STR-OPLI-19-002024
2830174,Rental unit in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 bath,3381463,Katrina,Central Area,Atlantic,47.59485,-122.3095,Private room,71,30,29,2016-05-29,0.25,1,77,0,
2847177,Rental unit in Seattle · ★4.13 · Studio · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66315,-122.31348,Entire home/apt,118,30,24,2022-09-13,0.21,117,90,0,STR-OPLI-20-000157
2882641,Home in Seattle · ★4.81 · 3 bedrooms · 3 beds · 1 bath,13240442,Adam,Capitol Hill,Stevens,47.62494,-122.30343,Entire home/apt,195,6,98,2023-09-14,0.86,2,357,10,STR-OPLI-19-000293
2923529,Condo in Seattle · ★4.92 · 1 bedroom · 1 bed · 1 bath,14926558,Sarah & Katie,Queen Anne,North Queen Anne,47.64714,-122.35336,Entire home/apt,199,2,396,2023-09-14,3.48,1,252,36,STR-OPLI-19-001477
2931922,Rental unit in Seattle · ★4.30 · 2 bedrooms · 2 beds · 2 baths,3074414,Melissa,University District,University District,47.66308,-122.30442,Entire home/apt,179,2,45,2023-07-21,0.41,117,27,12,STR-OPLI-19-002641
2935486,Condo in Seattle · ★4.83 · 2 bedrooms · 2 beds · 2 baths,14015217,Elsie,Downtown,Belltown,47.615265,-122.349747,Entire home/apt,306,1,514,2023-08-21,4.53,1,261,41,STR-OPLI-19-000863
2948548,Rental unit in Seattle · ★4.14 · Studio · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66094,-122.31542,Entire home/apt,125,30,44,2022-12-03,0.39,117,168,1,STR-OPLI-20-002641
2950213,Rental unit in Seattle · ★4.78 · 1 bedroom · 1 bed · 1 bath,15060417,Ginny,Ballard,Adams,47.66482,-122.38316,Entire home/apt,250,3,145,2023-08-30,1.29,1,165,12,STR-OPLI-20-000043
2970666,Rental unit in Seattle · ★4.68 · 1 bedroom · 1 bed · 1 bath,1121532,Melissa,Capitol Hill,Broadway,47.62192,-122.32569,Entire home/apt,152,30,192,2023-06-21,1.70,10,365,3,STR-OPLI-19-001708
2976798,Home in Seattle · ★4.92 · 1 bedroom · 4 beds · 1 shared bath,2066223,Patricia,Other neighborhoods,Wallingford,47.65491,-122.32722,Private room,75,2,294,2023-09-10,2.79,1,44,44,STR-OPLI-20-000938
2989758,Home in Seattle · ★4.82 · 2 bedrooms · 2 beds · 1 bath,1730412,Desdemona,Other neighborhoods,Fremont,47.66143,-122.35278,Entire home/apt,136,2,320,2023-09-03,2.83,1,22,27,STR-OPLI-19-001029
2995996,Home in Seattle · ★4.73 · 3 bedrooms · 3 beds · 2 baths,2781551,Ron,Central Area,Mann,47.62126,-122.29708,Entire home/apt,402,30,63,2022-02-26,0.56,4,36,0,STR-OPLI-19-001833
